# participant=ALEX
# started=2026-07-17T07:27:50.042Z
Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dB,Event
2026-07-17T07:31:09.966Z,-0.0448,0.0019,1.0001,-0.0056,-0.0011,-0.0100,-120.0,
2026-07-17T07:31:10.983Z,-0.0442,0.0029,0.9989,-0.0082,-0.0010,-0.0089,-120.0,
2026-07-17T07:31:11.999Z,-0.0450,0.0006,0.9985,-0.0070,-0.0002,-0.0097,-120.0,
2026-07-17T07:31:13.016Z,-0.0451,0.0027,0.9993,-0.0051,-0.0019,-0.0099,-120.0,
2026-07-17T07:31:14.033Z,-0.0437,0.0029,1.0003,-0.0056,-0.0002,-0.0094,-120.0,
2026-07-17T07:31:15.050Z,-0.0444,0.0014,0.9996,-0.0070,-0.0011,-0.0100,-120.0,
2026-07-17T07:31:16.067Z,-0.0448,0.0020,1.0000,-0.0074,-0.0008,-0.0097,-120.0,
2026-07-17T07:31:17.083Z,-0.0442,0.0009,0.9985,-0.0087,-0.0008,-0.0092,-120.0,
2026-07-17T07:31:18.100Z,-0.0448,0.0008,0.9983,-0.0072,-0.0007,-0.0093,-120.0,
2026-07-17T07:31:19.117Z,-0.0427,0.0026,1.0005,-0.0067,-0.0014,-0.0100,-120.0,
2026-07-17T07:31:20.134Z,-0.0438,0.0008,1.0006,-0.0050,-0.0010,-0.0081,-120.0,
2026-07-17T07:31:21.150Z,-0.0446,0.0022,0.9989,-0.0075,-0.0029,-0.0092,-120.0,
2026-07-17T07:31:22.167Z,-0.0439,0.0018,1.0004,-0.0059,-0.0012,-0.0099,-120.0,
2026-07-17T07:31:23.184Z,-0.0437,0.0020,1.0005,-0.0071,-0.0032,-0.0120,-120.0,
2026-07-17T07:31:24.201Z,-0.0438,0.0011,0.9999,-0.0070,0.0001,-0.0091,-120.0,
2026-07-17T07:31:25.217Z,-0.0426,0.0011,0.9991,-0.0072,-0.0016,-0.0107,-120.0,
2026-07-17T07:31:26.234Z,-0.0440,0.0008,0.9993,-0.0062,-0.0010,-0.0099,-120.0,
2026-07-17T07:31:27.251Z,-0.0448,0.0023,0.9986,-0.0071,-0.0004,-0.0094,-120.0,
2026-07-17T07:31:28.268Z,-0.0441,0.0019,0.9996,-0.0052,-0.0015,-0.0110,-120.0,
2026-07-17T07:31:29.284Z,-0.0438,0.0013,0.9985,-0.0070,-0.0021,-0.0077,-120.0,
2026-07-17T07:31:30.301Z,-0.0450,0.0011,0.9993,-0.0043,-0.0018,-0.0095,-120.0,
2026-07-17T07:31:31.318Z,-0.0463,0.0025,0.9989,-0.0066,-0.0009,-0.0108,-120.0,
2026-07-17T07:31:32.335Z,-0.0455,0.0027,1.0000,-0.0076,0.0003,-0.0115,-120.0,
2026-07-17T07:31:33.352Z,-0.0420,-0.0021,0.9980,-0.0145,-0.0076,-0.0082,-120.0,
2026-07-17T07:31:34.368Z,-0.0459,0.0031,0.9976,-0.0050,-0.0014,-0.0106,-120.0,
2026-07-17T07:31:35.385Z,-0.0435,0.0029,0.9996,-0.0078,-0.0014,-0.0076,-120.0,
2026-07-17T07:31:36.402Z,-0.0457,0.0023,0.9986,-0.0079,-0.0009,-0.0099,-120.0,
2026-07-17T07:31:37.419Z,-0.0431,0.0030,1.0004,-0.0080,-0.0036,-0.0121,-120.0,
2026-07-17T07:31:38.435Z,-0.0461,0.0014,0.9980,-0.0080,-0.0009,-0.0086,-120.0,
2026-07-17T07:31:39.452Z,-0.0451,0.0024,0.9992,-0.0072,-0.0011,-0.0102,-120.0,
2026-07-17T07:31:40.469Z,-0.0442,0.0031,0.9993,-0.0070,-0.0027,-0.0099,-120.0,
2026-07-17T07:31:41.486Z,-0.0442,0.0016,0.9993,-0.0070,-0.0008,-0.0095,-120.0,
2026-07-17T07:31:42.502Z,-0.0463,0.0060,1.0015,-0.0063,-0.0005,-0.0084,-120.0,
2026-07-17T07:31:43.519Z,-0.0443,0.0028,1.0003,-0.0061,-0.0023,-0.0100,-120.0,
2026-07-17T07:31:44.536Z,-0.0436,0.0039,0.9992,-0.0092,-0.0006,-0.0094,-120.0,
2026-07-17T07:31:45.553Z,-0.0445,0.0028,0.9997,-0.0068,-0.0019,-0.0086,-120.0,
2026-07-17T07:31:46.569Z,-0.0438,0.0021,1.0000,-0.0068,-0.0004,-0.0093,-120.0,
2026-07-17T07:31:47.586Z,-0.0445,0.0030,0.9984,-0.0064,-0.0028,-0.0102,-120.0,
2026-07-17T07:31:48.603Z,-0.0444,0.0036,0.9998,-0.0078,-0.0006,-0.0094,-120.0,
2026-07-17T07:31:49.620Z,-0.0449,0.0019,0.9994,-0.0059,-0.0005,-0.0095,-120.0,
2026-07-17T07:31:50.636Z,-0.0448,0.0031,0.9976,-0.0075,-0.0010,-0.0105,-120.0,
2026-07-17T07:31:51.653Z,-0.0434,0.0016,0.9989,-0.0060,-0.0014,-0.0076,-120.0,
2026-07-17T07:31:52.670Z,-0.0449,0.0032,0.9992,-0.0053,0.0002,-0.0097,-120.0,
2026-07-17T07:31:53.687Z,-0.0431,0.0025,0.9998,-0.0065,-0.0003,-0.0095,-120.0,
2026-07-17T07:31:54.704Z,-0.0441,0.0030,1.0002,-0.0054,-0.0022,-0.0080,-120.0,
2026-07-17T07:31:55.720Z,-0.0458,0.0016,0.9991,-0.0056,-0.0016,-0.0097,-120.0,
2026-07-17T07:31:56.737Z,-0.0450,0.0031,0.9993,-0.0074,-0.0015,-0.0088,-120.0,
